GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "10001","Kent, DE",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),2620,2476,2485,2465,2674,2882,2961,3074,3231,(D)
 "10001","Kent, DE",2,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",(D),(D),(D),(D),(D),(D),(D),208,242,234,273,283,315,340,420,483,(D)
 "10001","Kent, DE",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",3163,3299,(D),2562,2669,2952,3209,3577,3171,3486,3183,3116,3184,3231,3165,3320,3728
 "10001","Kent, DE",2,CAEMP25N,1500,"61","   Educational services","Number of jobs",777,831,771,693,695,754,736,717,731,844,820,827,899,957,970,961,903
 "10001","Kent, DE",2,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",6041,6261,6540,6878,7707,7952,8584,8908,8969,8927,9103,9303,9726,9812,10405,10782,10666
 "10001","Kent, DE",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",(D),(D),3117,(D),3337,(D),2837,2920,2788,3252,3514,3555,3464,3652,3446,3498,3442
 "10001","Kent, DE",2,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",(D),(D),4532,(D),4840,(D),5005,5281,5241,5310,5399,5542,5647,5778,5855,5919,5994
 "10001","Kent, DE",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",3486,3730,3924,4205,4444,4433,4684,4776,4584,4467,4489,4409,4354,4357,4475,4474,4402
 "10001","Kent, DE",2,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",21534,21587,21684,21495,21914,22251,22630,22933,22860,23402,23565,23759,23816,23590,23153,23204,23114
 "10001","Kent, DE",2,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",1699,1739,1654,1617,1752,1804,1798,1681,1742,1971,1994,1894,1801,1728,1741,1725,1680
 "10001","Kent, DE",2,CAEMP25N,2002,"...","   Military","Number of jobs",4528,4723,4718,4713,4372,4080,4171,4262,4299,4422,4408,4462,4541,4378,4165,4195,4266
 "10001","Kent, DE",2,CAEMP25N,2010,"...","   State and local","Number of jobs",15307,15125,15312,15165,15790,16367,16661,16990,16819,17009,17163,17403,17474,17484,17247,17284,17168
 "10001","Kent, DE",2,CAEMP25N,2011,"...","    State government","Number of jobs",10718,10686,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10001","Kent, DE",2,CAEMP25N,2012,"...","    Local government","Number of jobs",4589,4439,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10003","New Castle, DE",2,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",346542,340579,340934,347141,350651,354624,358625,359443,345682,341825,348576,350310,356946,363923,372113,376087,377938
 "10003","New Castle, DE",2,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",307050,299825,298371,301903,302944,304831,304733,304326,287783,284232,288099,290108,295256,301290,307194,308000,308227
 "10003","New Castle, DE",2,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",39492,40754,42563,45238,47707,49793,53892,55117,57899,57593,60477,60202,61690,62633,64919,68087,69711
