GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "09000","Connecticut",1,CAEMP25N,2012,"...","    Local government","Number of jobs",151081,155395,156626,156352,157040,158633,159578,161462,158941,155900,153448,152742,152082,152456,150803,150249,148816
 "09001","Fairfield, CT",1,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",576192,574103,575380,583542,591253,600698,617956,621959,608209,605628,621735,628379,639196,646628,657223,664137,665436
 "09001","Fairfield, CT",1,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",457549,452492,447885,446860,448278,452248,458764,455972,434115,430170,436104,441850,447001,452370,456357,456686,452758
 "09001","Fairfield, CT",1,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",118643,121611,127495,136682,142975,148450,159192,165987,174094,175458,185631,186529,192195,194258,200866,207451,212678
 "09001","Fairfield, CT",1,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",243,238,226,221,217,210,240,264,285,309,339,359,367,367,375,375,375
 "09001","Fairfield, CT",1,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",118400,121373,127269,136461,142758,148240,158952,165723,173809,175149,185292,186170,191828,193891,200491,207076,212303
 "09001","Fairfield, CT",1,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",410,428,415,393,387,389,421,483,520,543,562,589,652,671,726,740,769
 "09001","Fairfield, CT",1,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",575782,573675,574965,583149,590866,600309,617535,621476,607689,605085,621173,627790,638544,645957,656497,663397,664667
 "09001","Fairfield, CT",1,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",528269,525198,526999,534789,542250,551804,568518,571379,557715,555708,572726,578704,589202,595962,606171,613827,615822
 "09001","Fairfield, CT",1,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),382,323,340,342,349,361,379,396,387,379,390,401,409,357,375,364
 "09001","Fairfield, CT",1,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),1063,1263,1065,1543,1480,1376,1512,1306,1384
 "09001","Fairfield, CT",1,CAEMP25N,300,"22","   Utilities","Number of jobs",1897,1962,1892,1839,1824,1959,2026,2154,(D),(D),(D),(D),1479,1509,1622,1682,1789
 "09001","Fairfield, CT",1,CAEMP25N,400,"23","   Construction","Number of jobs",28688,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),29941,30565,31179,33048,33557
 "09001","Fairfield, CT",1,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",52116,49302,46509,45440,44325,43963,43664,42369,40528,39419,39346,38539,38150,37408,36254,33867,33526
 "09001","Fairfield, CT",1,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",20283,20570,19860,20130,20291,20108,20124,20173,18977,18288,18931,18825,19024,20474,20486,19064,19075
 "09001","Fairfield, CT",1,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",61729,61084,60988,61198,61439,61040,61286,60437,57408,57110,58312,58578,59165,59763,60130,60130,59637
 "09001","Fairfield, CT",1,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",11844,11401,11255,11405,11683,11844,12351,12112,11529,11284,11773,12022,12247,12240,13670,15042,15101
 "09001","Fairfield, CT",1,CAEMP25N,900,"51","   Information","Number of jobs",17104,15186,14848,14681,14544,14022,14732,14532,13629,13269,13535,13841,14772,15420,15931,16519,16338
 "09001","Fairfield, CT",1,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",52119,53324,54334,55059,57303,58761,65235,71547,77336,75770,81824,79910,80527,76430,78167,80795,82433
 "09001","Fairfield, CT",1,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",27352,27802,29432,31772,34189,35471,37440,37709,37074,38758,40218,39732,40747,42283,43281,43516,44136
 "09001","Fairfield, CT",1,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",57233,55344,54308,55360,54548,55778,57688,57791,54943,55007,56048,55565,56350,56906,57971,59634,59408
 "09001","Fairfield, CT",1,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",17100,16282,15533,14110,14140,14059,14170,15146,14391,14738,14684,15797,15837,15595,16165,16878,15991
 "09001","Fairfield, CT",1,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",36956,35706,37513,38918,39377,40968,41581,37469,34952,35425,36217,37322,38158,38653,38904,39687,39147
 "09001","Fairfield, CT",1,CAEMP25N,1500,"61","   Educational services","Number of jobs",11169,12025,12679,12981,13440,14138,14565,15103,15257,16176,16041,16464,16852,17890,18291,18510,19242
 "09001","Fairfield, CT",1,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",58474,60084,60643,60923,61407,62659,64806,66887,67858,68736,69907,71979,73788,74961,76632,77301,77818
 "09001","Fairfield, CT",1,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",14335,15037,15006,15366,15376,15528,15648,16074,15884,16358,16959,17268,17911,18615,18567,19072,19336
 "09001","Fairfield, CT",1,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",25259,26211,27073,27597,28080,28786,29319,29794,28649,29375,30933,32503,34168,35738,36487,37196,37703
 "09001","Fairfield, CT",1,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",33458,34806,34975,35707,36036,36930,37866,37314,36398,35304,37024,37947,38205,39727,40565,40205,39837
 "09001","Fairfield, CT",1,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",47513,48477,47966,48360,48616,48505,49017,50097,49974,49377,48447,49086,49342,49995,50326,49570,48845
 "09001","Fairfield, CT",1,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",4123,4074,3937,3824,3721,3624,3408,3359,3329,3469,2981,2898,2820,2807,2763,2793,2862
 "09001","Fairfield, CT",1,CAEMP25N,2002,"...","   Military","Number of jobs",2102,2104,2050,1880,1643,1704,1658,1660,1735,1799,1841,1847,1901,1886,1899,1921,1907
 "09001","Fairfield, CT",1,CAEMP25N,2010,"...","   State and local","Number of jobs",41288,42299,41979,42656,43252,43177,43951,45078,44910,44109,43625,44341,44621,45302,45664,44856,44076
 "09001","Fairfield, CT",1,CAEMP25N,2011,"...","    State government","Number of jobs",7034,6876,6547,7207,7600,7188,7310,7658,7770,7735,7640,8357,8435,8624,8934,8248,7920
 "09001","Fairfield, CT",1,CAEMP25N,2012,"...","    Local government","Number of jobs",34254,35423,35432,35449,35652,35989,36641,37420,37140,36374,35985,35984,36186,36678,36730,36608,36156
 "09003","Hartford, CT",1,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",617652,609357,601549,608378,617361,627531,638812,643864,626034,620135,629927,633083,638826,646472,652506,653802,658723
 "09003","Hartford, CT",1,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",534113,524235,513662,515392,521014,529035,534525,538363,518489,514030,519588,523732,527724,533882,538348,539109,541498
 "09003","Hartford, CT",1,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",83539,85122,87887,92986,96347,98496,104287,105501,107545,106105,110339,109351,111102,112590,114158,114693,117225
 "09003","Hartford, CT",1,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",682,677,635,610,592,570,645,669,685,708,743,757,776,776,796,795,795
 "09003","Hartford, CT",1,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",82857,84445,87252,92376,95755,97926,103642,104832,106860,105397,109596,108594,110326,111814,113362,113898,116430
 "09003","Hartford, CT",1,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",2756,2564,2675,2249,2087,1976,2059,2129,1963,1973,2088,2139,2416,2331,2124,1838,1783
 "09003","Hartford, CT",1,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",614896,606793,598874,606129,615274,625555,636753,641735,624071,618162,627839,630944,636410,644141,650382,651964,656940
 "09003","Hartford, CT",1,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",540254,531812,526249,533252,540989,550277,561282,565606,549065,543842,554131,557374,562221,568992,575179,577640,584558
 "09003","Hartford, CT",1,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",449,502,460,488,504,525,540,521,485,427,398,370,357,374,368,371,367
 "09003","Hartford, CT",1,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",297,222,299,265,283,319,428,429,423,430,359,449,474,391,474,456,475
 "09003","Hartford, CT",1,CAEMP25N,300,"22","   Utilities","Number of jobs",3408,(D),(D),(D),(D),(D),(D),1349,1341,1299,1206,1181,1229,1157,902,999,1043
 "09003","Hartford, CT",1,CAEMP25N,400,"23","   Construction","Number of jobs",28289,(D),(D),(D),(D),(D),(D),29357,26514,24484,24672,24673,25606,26575,26722,27456,27206
 "09003","Hartford, CT",1,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",69210,65200,61683,61775,61552,61924,62142,61253,56878,54703,55636,55940,55208,53314,53533,53632,55163
 "09003","Hartford, CT",1,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",25590,24351,24140,24077,24870,25513,25402,25180,23451,22812,23275,22823,22714,23499,23037,22051,22147
 "09003","Hartford, CT",1,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",61652,61867,60182,61248,62134,61522,61457,60738,57867,56974,57830,58164,58712,58886,58517,57664,57474
 "09003","Hartford, CT",1,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",18754,18051,17348,17645,17947,18378,18074,18042,17140,16886,17751,18142,18713,19556,21535,22807,23705
 "09003","Hartford, CT",1,CAEMP25N,900,"51","   Information","Number of jobs",12942,11729,11786,11966,12245,12673,12886,13355,12536,12072,12326,12123,12393,12525,12737,12617,11723
 "09003","Hartford, CT",1,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",71276,71143,70035,68368,68422,69391,71405,74083,75452,75846,77901,76763,75100,71644,72387,73245,73979
 "09003","Hartford, CT",1,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",20228,20005,20700,22057,23301,24076,25279,25834,25532,26051,26741,26067,25992,26665,27348,27205,27811
