GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "34001","Atlantic, NJ",2,CAEMP25N,400,"23","   Construction","Number of jobs",(D),8939,9127,9423,9675,10257,10334,9734,7835,7274,8108,7327,7603,7774,8406,8543,8398
 "34001","Atlantic, NJ",2,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",4991,4732,4828,4731,4580,4409,4027,3513,2730,2485,2526,2531,2431,(D),(D),(D),2552
 "34001","Atlantic, NJ",2,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",3200,3144,2753,3214,3593,3298,(D),3590,(D),3243,3336,(D),3027,3338,3503,3308,3317
 "34001","Atlantic, NJ",2,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",17474,17417,18100,18507,18753,19003,19355,19048,18316,18228,18475,18542,18688,18923,19086,18877,18955
 "34001","Atlantic, NJ",2,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",3559,3267,3220,3381,3271,3397,3632,3596,3275,3188,3264,3430,3623,3792,4067,4650,4721
 "34001","Atlantic, NJ",2,CAEMP25N,900,"51","   Information","Number of jobs",1811,1676,1506,1387,1472,1361,1480,1419,1375,1325,1239,1160,1150,1178,1180,1161,1108
 "34001","Atlantic, NJ",2,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",3970,3789,3895,4016,4190,4414,4831,5012,5245,5108,5491,5401,5422,5109,5257,5583,5658
 "34001","Atlantic, NJ",2,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",5556,5860,6352,7016,7787,8259,8373,8125,7826,7879,7989,7718,7756,7973,7815,7804,8003
 "34001","Atlantic, NJ",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",7386,7243,7009,7397,7427,7490,7903,7897,7342,7412,7184,7127,7013,7139,7287,7298,7369
 "34001","Atlantic, NJ",2,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",843,647,556,667,791,809,796,841,823,740,754,797,876,896,995,1029,1143
 "34001","Atlantic, NJ",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",5786,5702,5884,6147,7415,6449,6344,6345,6127,6507,6568,6185,6337,6506,6627,6778,6834
 "34001","Atlantic, NJ",2,CAEMP25N,1500,"61","   Educational services","Number of jobs",1264,1426,1508,1581,1694,1681,1810,1540,1609,1677,1682,1677,1499,1448,1454,1488,1506
 "34001","Atlantic, NJ",2,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",15064,16112,16547,16861,17726,18412,18503,18630,18655,19047,19444,19660,19979,20347,20727,21080,21455
 "34001","Atlantic, NJ",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",2900,2976,3039,3157,3533,3529,3576,3458,3393,3475,3417,3497,3518,3602,3328,3469,3432
 "34001","Atlantic, NJ",2,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",58088,56833,57144,56202,57254,57260,53802,53445,49611,47783,45898,47216,46218,41944,37330,36707,35203
 "34001","Atlantic, NJ",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",6474,6579,6825,7223,7109,7187,7570,7566,7588,7545,7726,7871,8115,8191,7901,7845,7885
 "34001","Atlantic, NJ",2,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",21206,22158,22809,23517,23859,24254,24183,24556,24903,25076,24735,24571,24825,24562,24011,23392,23185
 "34001","Atlantic, NJ",2,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",2495,2835,2907,2857,2794,2723,2655,2587,2700,2964,2794,2729,2647,2607,2629,2622,2623
 "34001","Atlantic, NJ",2,CAEMP25N,2002,"...","   Military","Number of jobs",788,771,789,792,737,779,819,852,882,892,892,897,962,914,938,822,826
 "34001","Atlantic, NJ",2,CAEMP25N,2010,"...","   State and local","Number of jobs",17923,18552,19113,19868,20328,20752,20709,21117,21321,21220,21049,20945,21216,21041,20444,19948,19736
 "34001","Atlantic, NJ",2,CAEMP25N,2011,"...","    State government","Number of jobs",4174,4382,4610,4908,5121,5228,5284,5517,5529,5785,5835,5754,5790,5567,5509,5571,5664
 "34001","Atlantic, NJ",2,CAEMP25N,2012,"...","    Local government","Number of jobs",13749,14170,14503,14960,15207,15524,15425,15600,15792,15435,15214,15191,15426,15474,14935,14377,14072
 "34003","Bergen, NJ",2,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",581985,579790,583151,588437,595250,599943,614018,613134,598923,596012,607897,612238,626661,639134,654197,659411,662901
 "34003","Bergen, NJ",2,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",485435,480624,479185,477540,478812,479411,484633,477997,458619,453250,455725,458443,466605,472479,480422,482608,482150
 "34003","Bergen, NJ",2,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",96550,99166,103966,110897,116438,120532,129385,135137,140304,142762,152172,153795,160056,166655,173775,176803,180751
 "34003","Bergen, NJ",2,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",78,73,65,61,56,52,51,48,46,43,42,39,41,41,42,42,42
 "34003","Bergen, NJ",2,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",96472,99093,103901,110836,116382,120480,129334,135089,140258,142719,152130,153756,160015,166614,173733,176761,180709
 "34003","Bergen, NJ",2,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",396,383,355,377,386,307,282,257,225,233,233,268,277,285,265,389,394
 "34003","Bergen, NJ",2,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",581589,579407,582796,588060,594864,599636,613736,612877,598698,595779,607664,611970,626384,638849,653932,659022,662507
 "34003","Bergen, NJ",2,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",536452,532816,535121,539179,545113,549656,562848,561404,546626,544206,557310,561724,575906,588000,603220,608359,611737
 "34003","Bergen, NJ",2,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",118,139,124,127,134,118,145,129,130,(D),(D),(D),(D),(D),(D),(D),(D)
 "34003","Bergen, NJ",2,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",214,194,211,195,218,267,288,358,347,(D),(D),(D),(D),(D),(D),(D),(D)
 "34003","Bergen, NJ",2,CAEMP25N,300,"22","   Utilities","Number of jobs",1080,1070,966,967,981,1098,1057,1071,1152,1438,1235,1287,1302,1233,1319,1466,1634
 "34003","Bergen, NJ",2,CAEMP25N,400,"23","   Construction","Number of jobs",23673,23742,24121,24841,26353,27718,28510,27346,24258,23164,23492,24196,25301,26225,27092,27318,27843
 "34003","Bergen, NJ",2,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",55203,51158,47518,45714,44427,43558,42881,40288,36507,35169,34655,33915,34384,33764,33485,34457,34735
 "34003","Bergen, NJ",2,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",51106,48502,46826,46544,46434,46780,47404,47117,43697,42947,43175,43918,43484,45520,46108,41551,41557
 "34003","Bergen, NJ",2,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",64865,64720,64236,63295,63054,63032,63104,61747,59960,59877,61457,61512,62508,64029,65016,64307,63285
 "34003","Bergen, NJ",2,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",20169,18672,18201,18527,18279,18537,19095,18720,17617,17112,17328,17376,17866,18306,21579,23303,24805
