County ID,State / County Name,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,Median Household Income in Dollars
28121,Rankin County (MS),"114,709","11,105","$45,021 "
28123,Scott County (MS),"28,296","5,252","$27,052 "
28125,Sharkey County (MS),"6,313","2,111","$21,825 "
28127,Simpson County (MS),"26,973","5,315","$28,195 "
28129,Smith County (MS),"16,096","2,522","$30,531 "
28131,Stone County (MS),"13,379","2,497","$30,230 "
28133,Sunflower County (MS),"28,724","9,068","$24,598 "
28135,Tallahatchie County (MS),"14,595","3,865","$22,585 "
28137,Tate County (MS),"24,627","3,358","$35,618 "
28139,Tippah County (MS),"20,629","2,966","$30,294 "
28141,Tishomingo County (MS),"18,845","2,614","$29,358 "
28143,Tunica County (MS),"9,212","2,031","$24,819 "
28145,Union County (MS),"25,774","3,091","$33,577 "
28147,Walthall County (MS),"15,151","3,677","$23,506 "
28149,Warren County (MS),"49,081","8,043","$35,383 "
28151,Washington County (MS),"61,560","16,145","$25,969 "
28153,Wayne County (MS),"21,119","4,405","$26,555 "
28155,Webster County (MS),"10,141","1,714","$29,206 "
28157,Wilkinson County (MS),"9,225","2,747","$20,045 "
28159,Winston County (MS),"19,707","3,829","$28,844 "
28161,Yalobusha County (MS),"13,237","2,494","$27,185 "
28163,Yazoo County (MS),"25,638","7,353","$24,903 "
29000,Missouri,"5,505,391","581,207","$40,411 "
29001,Adair County (MO),"22,295","3,206","$28,683 "
29003,Andrew County (MO),"16,479","1,288","$42,209 "
29005,Atchison County (MO),"6,133",648,"$32,550 "
29007,Audrain County (MO),"23,780","2,961","$33,602 "
29009,Barry County (MO),"34,004","4,940","$30,127 "
29011,Barton County (MO),"12,538","1,547","$30,810 "
29013,Bates County (MO),"16,545","2,176","$32,010 "
29015,Benton County (MO),"17,191","2,697","$27,345 "
29017,Bollinger County (MO),"12,188","1,679","$30,987 "
29019,Boone County (MO),"129,265","13,147","$40,040 "
29021,Buchanan County (MO),"81,599","9,800","$35,239 "
29023,Butler County (MO),"40,040","6,799","$28,105 "
29025,Caldwell County (MO),"8,971","1,031","$33,070 "
29027,Callaway County (MO),"37,582","3,592","$39,482 "
29029,Camden County (MO),"37,119","4,205","$36,004 "
29031,Cape Girardeau County (MO),"66,250","6,452","$38,282 "
29033,Carroll County (MO),"10,112","1,278","$31,789 "
29035,Carter County (MO),"5,864","1,246","$23,913 "
29037,Cass County (MO),"84,175","4,980","$50,737 "
29039,Cedar County (MO),"13,553","2,192","$27,189 "
29041,Chariton County (MO),"8,125",840,"$33,131 "
29043,Christian County (MO),"56,675","4,729","$40,254 "
29045,Clark County (MO),"7,365",918,"$31,080 "
29047,Clay County (MO),"186,479","9,589","$50,583 "
29049,Clinton County (MO),"19,110","1,545","$43,543 "
29051,Cole County (MO),"66,250","4,908","$44,652 "
29053,Cooper County (MO),"14,718","1,608","$35,823 "
29055,Crawford County (MO),"22,630","3,388","$31,434 "
29057,Dade County (MO),"7,816",984,"$30,357 "
29059,Dallas County (MO),"15,698","2,484","$28,478 "
29061,Daviess County (MO),"7,922","1,143","$32,135 "
29063,DeKalb County (MO),"8,837","1,194","$32,159 "
29065,Dent County (MO),"14,841","2,429","$27,649 "
29067,Douglas County (MO),"13,121","2,419","$26,328 "
29069,Dunklin County (MO),"32,377","6,712","$25,919 "
29071,Franklin County (MO),"94,214","6,526","$44,866 "
29073,Gasconade County (MO),"15,170","1,402","$35,898 "
29075,Gentry County (MO),"6,668",719,"$29,946 "
29077,Greene County (MO),"231,668","25,353","$35,548 "
29079,Grundy County (MO),"10,063","1,353","$29,214 "
29081,Harrison County (MO),"8,587","1,181","$29,413 "
29083,Henry County (MO),"22,010","2,864","$31,862 "
29085,Hickory County (MO),"8,879","1,564","$25,545 "
29087,Holt County (MO),"5,158",590,"$30,707 "
29089,Howard County (MO),"9,495","1,177","$32,086 "
29091,Howell County (MO),"36,649","6,231","$26,879 "
29093,Iron County (MO),"10,297","1,783","$26,953 "
29095,Jackson County (MO),"650,866","64,252","$42,123 "
29097,Jasper County (MO),"103,936","13,532","$32,410 "
29099,Jefferson County (MO),"199,944","13,285","$47,761 "
29101,Johnson County (MO),"45,956","4,889","$36,656 "
29103,Knox County (MO),"4,242",664,"$28,039 "
29105,Laclede County (MO),"32,480","4,319","$30,816 "
29107,Lafayette County (MO),"32,185","2,899","$38,658 "
29109,Lawrence County (MO),"35,009","4,611","$31,683 "
29111,Lewis County (MO),"9,676","1,298","$31,683 "
29113,Lincoln County (MO),"40,356","3,449","$43,854 "
29115,Linn County (MO),"13,429","1,684","$29,564 "
29117,Livingston County (MO),"13,558","1,607","$33,607 "
29119,McDonald County (MO),"21,610","3,637","$27,800 "
29121,Macon County (MO),"15,313","1,850","$31,336 "
29123,Madison County (MO),"11,587","1,798","$26,892 "
29125,Maries County (MO),"8,652","1,163","$31,749 "
29127,Marion County (MO),"27,149","3,238","$33,138 "
29129,Mercer County (MO),"3,701",466,"$30,459 "
29131,Miller County (MO),"23,670","3,222","$31,160 "
29133,Mississippi County (MO),"12,936","2,726","$24,548 "
29135,Moniteau County (MO),"13,684","1,352","$36,952 "
29137,Monroe County (MO),"9,139","1,025","$32,610 "
29139,Montgomery County (MO),"11,802","1,363","$33,705 "
29141,Morgan County (MO),"19,456","2,912","$30,541 "
29143,New Madrid County (MO),"19,229","3,484","$27,967 "
29145,Newton County (MO),"52,042","6,172","$35,415 "
29147,Nodaway County (MO),"19,099","1,973","$33,529 "
29149,Oregon County (MO),"10,166","2,139","$23,309 "
29151,Osage County (MO),"12,877",946,"$40,196 "
29153,Ozark County (MO),"9,382","1,879","$25,934 "
29155,Pemiscot County (MO),"19,663","4,605","$23,329 "
29157,Perry County (MO),"17,882","1,495","$37,902 "
29159,Pettis County (MO),"39,057","4,675","$33,141 "
29161,Phelps County (MO),"37,944","5,333","$30,800 "
29163,Pike County (MO),"16,270","2,380","$33,024 "
29165,Platte County (MO),"75,418","3,161","$59,234 "
29167,Polk County (MO),"25,867","3,792","$30,331 "
29169,Pulaski County (MO),"36,702","4,332","$35,824 "
29171,Putnam County (MO),"5,185",780,"$27,446 "
29173,Ralls County (MO),"9,534",823,"$37,964 "
29175,Randolph County (MO),"22,489","2,922","$31,919 "
29177,Ray County (MO),"23,271","1,754","$42,837 "
29179,Reynolds County (MO),"6,509","1,308","$25,794 "
29181,Ripley County (MO),"13,270","2,718","$23,663 "
29183,St. Charles County (MO),"292,516","11,967","$59,894 "
29185,St. Clair County (MO),"9,503","1,614","$26,193 "
29186,Ste. Genevieve County (MO),"17,716","1,458","$40,655 "
29187,St. Francois County (MO),"52,520","7,328","$32,151 "
29189,St. Louis County (MO),"1,004,774","68,935","$51,309 "
29195,Saline County (MO),"21,865","2,676","$32,482 "
29197,Schuyler County (MO),"4,122",611,"$28,246 "
29199,Scotland County (MO),"4,861",755,"$28,337 "
29201,Scott County (MO),"39,996","5,893","$32,242 "
29203,Shannon County (MO),"8,317","1,994","$21,869 "
29205,Shelby County (MO),"6,677",919,"$30,816 "
29207,Stoddard County (MO),"29,342","4,253","$28,452 "
29209,Stone County (MO),"28,753","3,631","$33,125 "
29211,Sullivan County (MO),"7,137","1,068","$27,491 "
29213,Taney County (MO),"38,796","4,992","$31,267 "
29215,Texas County (MO),"22,801","4,420","$25,369 "
29217,Vernon County (MO),"19,382","2,876","$30,190 "
29219,Warren County (MO),"25,269","2,025","$42,508 "
29221,Washington County (MO),"22,333","4,340","$27,644 "
29223,Wayne County (MO),"13,092","2,851","$23,875 "
29225,Webster County (MO),"31,175","4,397","$32,733 "
29227,Worth County (MO),"2,296",333,"$28,081 "
29229,Wright County (MO),"17,774","3,390","$25,869 "
29510,St. Louis city (MO),"335,676","69,077","$28,731 "
30000,Montana,"884,426","117,677","$33,281 "
30001,Beaverhead County (MT),"8,631","1,307","$30,499 "
30003,Big Horn County (MT),"12,675","3,021","$27,502 "
30005,Blaine County (MT),"6,802","1,537","$26,157 "
30007,Broadwater County (MT),"4,333",589,"$33,572 "
30009,Carbon County (MT),"9,545","1,088","$33,556 "
30011,Carter County (MT),"1,335",218,"$27,850 "
30013,Cascade County (MT),"77,806","9,394","$33,819 "
30015,Chouteau County (MT),"5,594",791,"$30,054 "
30017,Custer County (MT),"11,052","1,588","$31,361 "
30019,Daniels County (MT),"1,991",271,"$29,720 "
30021,Dawson County (MT),"8,474","1,010","$33,200 "
30023,Deer Lodge County (MT),"8,986","1,311","$27,795 "
30025,Fallon County (MT),"2,701",289,"$32,339 "
30027,Fergus County (MT),"11,371","1,505","$31,624 "
30029,Flathead County (MT),"75,069","8,745","$36,327 "
30031,Gallatin County (MT),"66,982","6,808","$39,592 "
30033,Garfield County (MT),"1,241",187,"$28,622 "
30035,Glacier County (MT),"12,927","3,486","$27,049 "
30037,Golden Valley County (MT),937,205,"$26,886 "
30039,Granite County (MT),"2,849",452,"$29,362 "
30041,Hill County (MT),"16,206","2,728","$32,043 "
30043,Jefferson County (MT),"9,999",955,"$43,283 "
30045,Judith Basin County (MT),"2,289",343,"$29,704 "
30047,Lake County (MT),"26,440","4,825","$29,527 "
30049,Lewis and Clark County (MT),"55,364","5,686","$39,893 "
30051,Liberty County (MT),"2,053",307,"$29,505 "
30053,Lincoln County (MT),"18,481","3,140","$28,389 "
30055,McCone County (MT),"1,885",271,"$30,876 "
30057,Madison County (MT),"6,860",838,"$31,457 "
30059,Meagher County (MT),"1,928",349,"$28,172 "
30061,Mineral County (MT),"3,753",666,"$28,209 "
30063,Missoula County (MT),"93,845","12,170","$35,353 "
30065,Musselshell County (MT),"4,369",761,"$26,278 "
30067,Park County (MT),"15,599","1,836","$32,593 "
30069,Petroleum County (MT),489,87,"$24,618 "
30071,Phillips County (MT),"4,366",729,"$29,414 "
30073,Pondera County (MT),"6,291","1,099","$30,569 "
30075,Powder River County (MT),"1,787",251,"$29,830 "
30077,Powell County (MT),"5,662",882,"$31,530 "
30079,Prairie County (MT),"1,191",162,"$27,568 "
30081,Ravalli County (MT),"36,614","4,941","$33,121 "
30083,Richland County (MT),"9,353","1,179","$33,605 "
30085,Roosevelt County (MT),"10,385","2,741","$25,474 "
30087,Rosebud County (MT),"9,139","1,558","$36,980 "
30089,Sanders County (MT),"10,269","1,873","$27,798 "
30091,Sheridan County (MT),"3,843",450,"$31,392 "
30093,Silver Bow County (MT),"32,815","4,711","$31,284 "
30095,Stillwater County (MT),"8,295",766,"$42,082 "
30097,Sweet Grass County (MT),"3,560",386,"$34,190 "
30099,Teton County (MT),"6,344",866,"$31,351 "
30101,Toole County (MT),"4,777",734,"$30,785 "
30103,Treasure County (MT),811,105,"$31,447 "
30105,Valley County (MT),"7,428","1,132","$32,194 "
30107,Wheatland County (MT),"1,982",449,"$23,993 "
30109,Wibaux County (MT),996,151,"$29,080 "
30111,Yellowstone County (MT),"127,657","13,747","$38,308 "
31000,Nebraska,"1,677,358","148,821","$40,429 "
31001,Adams County (NE),"29,687","2,669","$38,471 "
31003,Antelope County (NE),"7,204",892,"$31,914 "
31005,Arthur County (NE),420,44,"$27,315 "
31007,Banner County (NE),818,86,"$32,021 "
31009,Blaine County (NE),554,103,"$27,177 "
31011,Boone County (NE),"6,041",665,"$33,288 "
31013,Box Butte County (NE),"11,736","1,204","$41,668 "
31015,Boyd County (NE),"2,313",327,"$26,599 "
31017,Brown County (NE),"3,482",452,"$29,743 "
31019,Buffalo County (NE),"39,819","3,745","$38,620 "
31021,Burt County (NE),"7,638",723,"$35,124 "
31023,Butler County (NE),"8,842",718,"$37,952 "
31025,Cass County (NE),"24,399","1,574","$48,981 "
31027,Cedar County (NE),"9,260",786,"$35,501 "
31029,Chase County (NE),"3,890",411,"$34,783 "
31031,Cherry County (NE),"6,072",803,"$31,214 "
31033,Cheyenne County (NE),"9,830",906,"$36,274 "
31035,Clay County (NE),"6,836",656,"$36,566 "
31037,Colfax County (NE),"10,401",911,"$36,852 "
31039,Cuming County (NE),"9,909",867,"$36,035 "
31041,Custer County (NE),"11,435","1,502","$32,284 "
31043,Dakota County (NE),"20,116","2,062","$39,418 "
31045,Dawes County (NE),"8,157","1,281","$30,293 "
31047,Dawson County (NE),"24,335","2,498","$37,171 "
31049,Deuel County (NE),"2,074",205,"$34,115 "
31051,Dixon County (NE),"6,161",559,"$35,406 "
31053,Dodge County (NE),"35,039","2,772","$38,857 "
31055,Douglas County (NE),"459,392","39,397","$47,522 "
31057,Dundy County (NE),"2,159",255,"$29,830 "
31059,Fillmore County (NE),"6,321",550,"$37,403 "
31061,Franklin County (NE),"3,397",405,"$31,140 "
31063,Frontier County (NE),"2,897",349,"$34,290 "
31065,Furnas County (NE),"5,104",591,"$32,040 "
31067,Gage County (NE),"22,145","1,990","$36,149 "
31069,Garden County (NE),"2,200",325,"$27,870 "
31071,Garfield County (NE),"1,835",223,"$29,295 "
31073,Gosper County (NE),"2,024",163,"$38,594 "
31075,Grant County (NE),742,74,"$34,553 "
31077,Greeley County (NE),"2,617",340,"$30,073 "
31079,Hall County (NE),"52,577","5,441","$37,491 "
31081,Hamilton County (NE),"9,228",689,"$42,310 "
31083,Harlan County (NE),"3,682",401,"$32,031 "
31085,Hayes County (NE),"1,100",135,"$28,792 "
31087,Hitchcock County (NE),"3,025",415,"$29,673 "
31089,Holt County (NE),"11,170","1,427","$32,005 "
31091,Hooker County (NE),730,83,"$29,605 "
31093,Howard County (NE),"6,459",662,"$34,850 "
31095,Jefferson County (NE),"8,159",803,"$33,866 "
31097,Johnson County (NE),"4,333",416,"$33,914 "
31099,Kearney County (NE),"6,749",497,"$40,064 "
31101,Keith County (NE),"8,699",928,"$33,832 "
31103,Keya Paha County (NE),965,168,"$26,157 "
31105,Kimball County (NE),"3,917",477,"$32,158 "
31107,Knox County (NE),"8,978","1,275","$28,678 "
31109,Lancaster County (NE),"243,160","20,147","$42,970 "
31111,Lincoln County (NE),"34,142","3,469","$38,543 "
31113,Logan County (NE),765,89,"$34,571 "
31115,Loup County (NE),721,109,"$26,558 "
31117,McPherson County (NE),540,70,"$27,681 "
31119,Madison County (NE),"34,653","3,282","$38,849 "
31121,Merrick County (NE),"7,907",681,"$36,073 "
31123,Morrill County (NE),"5,297",764,"$31,360 "
31125,Nance County (NE),"3,936",496,"$31,731 "
31127,Nemaha County (NE),"7,005",724,"$35,386 "
31129,Nuckolls County (NE),"4,936",527,"$30,504 "
31131,Otoe County (NE),"15,202","1,205","$39,133 "
31133,Pawnee County (NE),"2,952",358,"$30,229 "
31135,Perkins County (NE),"3,062",340,"$35,660 "
31137,Phelps County (NE),"9,449",833,"$39,557 "
31139,Pierce County (NE),"7,746",743,"$34,679 "
31141,Platte County (NE),"31,219","2,273","$41,757 "
31143,Polk County (NE),"5,369",395,"$39,029 "
31145,Red Willow County (NE),"11,272","1,153","$33,942 "
31147,Richardson County (NE),"9,059","1,031","$31,005 "
31149,Rock County (NE),"1,713",268,"$27,389 "
31151,Saline County (NE),"13,162","1,029","$37,323 "
31153,Sarpy County (NE),"125,303","5,340","$56,704 "
31155,Saunders County (NE),"19,749","1,316","$43,079 "
31157,Scotts Bluff County (NE),"36,112","4,918","$33,267 "
31159,Seward County (NE),"15,276",985,"$44,312 "
31161,Sheridan County (NE),"5,889",878,"$30,518 "
31163,Sherman County (NE),"3,188",384,"$29,651 "
31165,Sioux County (NE),"1,420",181,"$29,410 "
31167,Stanton County (NE),"6,305",527,"$37,919 "
31169,Thayer County (NE),"5,704",622,"$32,773 "
31171,Thomas County (NE),717,87,"$29,068 "
31173,Thurston County (NE),"7,106","1,579","$28,364 "
31175,Valley County (NE),"4,546",563,"$29,748 "
31177,Washington County (NE),"18,547","1,021","$50,686 "
31179,Wayne County (NE),"8,571",927,"$33,525 "
31181,Webster County (NE),"3,907",395,"$31,434 "
31183,Wheeler County (NE),868,131,"$28,963 "
31185,York County (NE),"13,810","1,082","$39,225 "
32000,Nevada,"2,061,825","194,787","$44,698 "
32001,Churchill County (NV),"23,733","2,325","$41,734 "
32003,Clark County (NV),"1,438,615","139,095","$43,454 "
32005,Douglas County (NV),"41,869","2,775","$53,090 "
32007,Elko County (NV),"44,360","3,436","$50,989 "
32009,Esmeralda County (NV),940,113,"$34,592 "
32011,Eureka County (NV),"1,625",170,"$43,821 "
32013,Humboldt County (NV),"15,096","1,413","$49,064 "
32015,Lander County (NV),"5,453",517,"$48,183 "
32017,Lincoln County (NV),"3,802",570,"$34,456 "
32019,Lyon County (NV),"35,534","3,650","$41,620 "
32021,Mineral County (NV),"4,821",786,"$33,094 "
32023,Nye County (NV),"33,260","4,090","$37,319 "
32027,Pershing County (NV),"5,177",737,"$40,180 "
32029,Storey County (NV),"3,406",169,"$46,901 "
32031,Washoe County (NV),"346,663","29,154","$49,431 "
32033,White Pine County (NV),"7,473","1,038","$37,038 "
32510,Carson City (NV),"49,997","4,747","$42,710 "
33000,New Hampshire,"1,237,370","69,857","$49,830 "
33001,Belknap County (NH),"57,287","3,723","$45,180 "
33003,Carroll County (NH),"44,457","3,498","$40,792 "
33005,Cheshire County (NH),"71,152","4,771","$43,554 "
33007,Coos County (NH),"32,757","3,098","$34,676 "
33009,Grafton County (NH),"76,843","5,028","$43,470 "
33011,Hillsborough County (NH),"385,486","19,753","$55,472 "
33013,Merrimack County (NH),"134,004","7,758","$48,875 "
33015,Rockingham County (NH),"284,512","11,369","$62,612 "
33017,Strafford County (NH),"110,103","7,771","$44,198 "
33019,Sullivan County (NH),"40,770","3,087","$41,756 "
34000,New Jersey,"8,348,253","647,694","$52,990 "
34001,Atlantic County (NJ),"250,375","23,804","$42,849 "
34003,Bergen County (NJ),"883,241","43,810","$64,214 "
34005,Burlington County (NJ),"416,759","21,225","$58,793 "
34007,Camden County (NJ),"500,622","50,097","$47,020 "
34009,Cape May County (NJ),"99,974","9,342","$40,822 "
34011,Cumberland County (NJ),"135,752","18,649","$38,346 "
34013,Essex County (NJ),"776,460","105,341","$41,988 "
34015,Gloucester County (NJ),"253,813","15,054","$54,431 "
34017,Hudson County (NJ),"606,406","82,709","$38,907 "
34019,Hunterdon County (NJ),"120,107","3,178","$80,429 "
34021,Mercer County (NJ),"335,745","26,070","$55,474 "
34023,Middlesex County (NJ),"747,868","43,330","$58,765 "
34025,Monmouth County (NJ),"615,530","32,705","$66,283 "
34027,Morris County (NJ),"466,814","15,010","$77,524 "
34029,Ocean County (NJ),"517,405","34,792","$46,940 "
34031,Passaic County (NJ),"485,902","54,541","$45,783 "
34033,Salem County (NJ),"63,270","5,326","$46,026 "
34035,Somerset County (NJ),"301,556","10,872","$77,646 "
34037,Sussex County (NJ),"145,196","5,577","$65,497 "
34039,Union County (NJ),"521,051","40,470","$54,138 "
34041,Warren County (NJ),"104,407","5,793","$57,245 "
35000,New Mexico,"1,791,548","309,103","$34,487 "
35001,Bernalillo County (NM),"552,265","71,582","$39,072 "
35003,Catron County (NM),"3,446",769,"$23,788 "
35005,Chaves County (NM),"59,109","12,565","$28,724 "
35006,Cibola County (NM),"24,640","5,443","$27,396 "
35007,Colfax County (NM),"13,697","2,158","$31,098 "
35009,Curry County (NM),"43,491","8,254","$29,703 "
35011,DeBaca County (NM),"2,062",424,"$25,794 "
35013,Dona Ana County (NM),"170,985","40,315","$29,647 "
35015,Eddy County (NM),"50,021","9,008","$31,913 "
35017,Grant County (NM),"30,039","5,495","$30,315 "
35019,Guadalupe County (NM),"4,094",891,"$24,562 "
35021,Harding County (NM),781,115,"$26,217 "
35023,Hidalgo County (NM),"5,387","1,355","$24,689 "
35025,Lea County (NM),"53,010","9,652","$31,686 "
35027,Lincoln County (NM),"19,340","3,394","$32,192 "
35028,Los Alamos County (NM),"17,591",480,"$80,383 "
35029,Luna County (NM),"24,620","6,953","$21,546 "
35031,McKinley County (NM),"74,413","21,644","$25,745 "
35033,Mora County (NM),"5,163","1,250","$23,817 "
35035,Otero County (NM),"59,950","9,967","$30,777 "
35037,Quay County (NM),"9,643","2,160","$24,948 "
35039,Rio Arriba County (NM),"40,681","7,460","$29,279 "
35041,Roosevelt County (NM),"17,308","3,924","$26,978 "
35043,Sandoval County (NM),"92,239","10,872","$43,608 "
35045,San Juan County (NM),"114,749","21,479","$33,791 "
35047,San Miguel County (NM),"28,570","6,774","$25,889 "
35049,Santa Fe County (NM),"128,801","15,880","$40,787 "
35051,Sierra County (NM),"12,839","2,852","$23,883 "
35053,Socorro County (NM),"17,366","4,845","$24,102 "
35055,Taos County (NM),"30,003","6,461","$26,976 "
35057,Torrance County (NM),"16,152","3,639","$29,927 "
35059,Union County (NM),"3,976",677,"$29,217 "
35061,Valencia County (NM),"65,116","10,364","$34,921 "
36000,New York,"18,687,015","2,466,704","$41,763 "
36001,Albany County (NY),"282,155","26,968","$42,281 "
36003,Allegany County (NY),"45,766","7,030","$32,876 "
36005,Bronx County (NY),"1,309,367","332,270","$27,696 "
36007,Broome County (NY),"191,845","22,315","$36,343 "
36009,Cattaraugus County (NY),"80,929","10,336","$34,673 "
36011,Cayuga County (NY),"77,583","8,788","$37,813 "
36013,Chautauqua County (NY),"133,785","18,095","$34,422 "
36015,Chemung County (NY),"85,763","10,204","$37,209 "
36017,Chenango County (NY),"50,196","6,721","$34,543 "
36019,Clinton County (NY),"73,513","9,296","$37,635 "
36021,Columbia County (NY),"61,111","5,949","$42,135 "
36023,Cortland County (NY),"45,528","5,870","$35,339 "
36025,Delaware County (NY),"46,032","6,009","$32,946 "
36027,Dutchess County (NY),"269,942","18,725","$53,879 "
36029,Erie County (NY),"924,421","103,101","$39,380 "
36031,Essex County (NY),"36,136","4,247","$35,509 "
36033,Franklin County (NY),"44,660","6,852","$32,122 "
36035,Fulton County (NY),"53,582","6,530","$34,314 "
36037,Genesee County (NY),"58,897","5,038","$40,932 "
36039,Greene County (NY),"45,038","5,696","$37,186 "
36041,Hamilton County (NY),"5,352",502,"$33,742 "
36043,Herkimer County (NY),"63,504","7,418","$33,911 "
36045,Jefferson County (NY),"102,710","13,456","$34,438 "
36047,Kings County (NY),"2,466,888","528,693","$30,302 "
36049,Lewis County (NY),"26,806","3,343","$35,099 "
36051,Livingston County (NY),"58,475","5,811","$42,550 "
36053,Madison County (NY),"65,367","6,258","$41,065 "
36055,Monroe County (NY),"716,816","77,382","$43,766 "
36057,Montgomery County (NY),"48,566","6,176","$33,146 "
36059,Nassau County (NY),"1,328,717","68,791","$68,419 "
36061,New York County (NY),"1,513,563","260,998","$44,085 "
36063,Niagara County (NY),"215,917","22,434","$38,244 "
36065,Oneida County (NY),"221,660","28,006","$36,819 "
36067,Onondaga County (NY),"449,673","48,720","$41,197 "
36069,Ontario County (NY),"98,564","7,665","$45,139 "
36071,Orange County (NY),"339,329","32,630","$53,415 "
36073,Orleans County (NY),"40,960","4,731","$38,322 "
36075,Oswego County (NY),"118,698","14,936","$37,611 "
36077,Otsego County (NY),"57,379","7,032","$34,285 "
36079,Putnam County (NY),"96,071","3,825","$71,732 "
36081,Queens County (NY),"2,228,811","326,179","$39,478 "
36083,Rensselaer County (NY),"148,724","13,861","$44,011 "
36085,Richmond County (NY),"447,169","39,677","$54,057 "
36087,Rockland County (NY),"286,055","26,735","$65,575 "
36089,St. Lawrence County (NY),"100,831","15,063","$33,323 "
36091,Saratoga County (NY),"201,402","12,165","$51,135 "
36093,Schenectady County (NY),"143,022","13,555","$42,944 "
36095,Schoharie County (NY),"29,938","3,536","$37,090 "
36097,Schuyler County (NY),"18,760","2,132","$36,566 "
36099,Seneca County (NY),"32,105","3,682","$37,507 "
36101,Steuben County (NY),"98,065","12,055","$37,146 "
36103,Suffolk County (NY),"1,427,028","88,828","$61,000 "
36105,Sullivan County (NY),"71,362","9,904","$36,535 "
36107,Tioga County (NY),"51,326","4,491","$41,443 "
36109,Tompkins County (NY),"86,287","10,350","$38,304 "
36111,Ulster County (NY),"171,231","17,907","$42,108 "
36113,Warren County (NY),"62,705","6,257","$39,983 "
36115,Washington County (NY),"57,797","6,371","$37,259 "
36117,Wayne County (NY),"92,820","8,228","$43,932 "
36119,Westchester County (NY),"917,974","70,156","$64,230 "
36121,Wyoming County (NY),"38,830","3,591","$39,700 "
36123,Yates County (NY),"23,508","3,134","$35,407 "
37000,North Carolina,"8,007,626","934,374","$38,889 "
37001,Alamance County (NC),"131,098","12,284","$39,163 "
37003,Alexander County (NC),"33,976","3,197","$39,683 "
37005,Alleghany County (NC),"10,689","1,449","$30,819 "
37007,Anson County (NC),"23,975","4,030","$30,230 "
37009,Ashe County (NC),"24,493","3,394","$30,017 "
37011,Avery County (NC),"15,621","2,324","$31,592 "
37013,Beaufort County (NC),"44,967","7,709","$31,825 "
37015,Bertie County (NC),"19,687","4,091","$25,876 "
37017,Bladen County (NC),"32,122","5,935","$28,009 "
37019,Brunswick County (NC),"75,867","10,001","$35,937 "
37021,Buncombe County (NC),"204,086","23,337","$37,589 "
37023,Burke County (NC),"86,781","9,534","$35,694 "
37025,Cabarrus County (NC),"135,086","10,504","$46,415 "
37027,Caldwell County (NC),"77,303","8,483","$36,775 "
37029,Camden County (NC),"7,150",718,"$41,015 "
37031,Carteret County (NC),"59,304","6,735","$38,728 "
37033,Caswell County (NC),"22,402","2,926","$35,329 "
37035,Catawba County (NC),"144,220","12,806","$42,492 "
37037,Chatham County (NC),"51,334","4,488","$44,269 "
37039,Cherokee County (NC),"24,496","3,678","$28,839 "
37041,Chowan County (NC),"13,881","2,350","$31,540 "
37043,Clay County (NC),"8,975","1,209","$31,893 "
37045,Cleveland County (NC),"95,452","12,881","$36,492 "
37047,Columbus County (NC),"54,122","10,781","$27,460 "
37049,Craven County (NC),"87,367","10,979","$36,802 "
37051,Cumberland County (NC),"284,587","37,162","$37,282 "
37053,Currituck County (NC),"18,728","1,927","$41,648 "
37055,Dare County (NC),"30,884","2,462","$42,381 "
37057,Davidson County (NC),"148,597","14,779","$40,089 "
37059,Davie County (NC),"35,909","2,903","$42,915 "
37061,Duplin County (NC),"49,780","9,196","$29,157 "
37063,Durham County (NC),"221,392","25,264","$43,518 "
37065,Edgecombe County (NC),"54,337","10,668","$30,444 "
37067,Forsyth County (NC),"303,389","32,089","$42,783 "
37069,Franklin County (NC),"48,050","5,957","$39,053 "
37071,Gaston County (NC),"189,946","21,764","$39,741 "
37073,Gates County (NC),"10,511","1,482","$35,200 "
37075,Graham County (NC),"7,927","1,294","$28,002 "
37077,Granville County (NC),"44,600","5,193","$39,520 "
37079,Greene County (NC),"18,131","3,165","$31,933 "
37081,Guilford County (NC),"417,160","43,522","$42,853 "
37083,Halifax County (NC),"55,384","11,686","$27,026 "
37085,Harnett County (NC),"91,507","13,315","$35,549 "
37087,Haywood County (NC),"53,939","6,743","$34,598 "
37089,Henderson County (NC),"90,030","9,608","$39,372 "
37091,Hertford County (NC),"21,954","4,380","$26,886 "
37093,Hoke County (NC),"34,009","5,501","$32,586 "
37095,Hyde County (NC),"5,084","1,098","$27,782 "
37097,Iredell County (NC),"126,513","10,534","$43,750 "
37099,Jackson County (NC),"30,957","4,409","$32,968 "
37101,Johnston County (NC),"126,987","14,667","$42,997 "
37103,Jones County (NC),"10,288","1,724","$30,733 "
37105,Lee County (NC),"49,149","5,780","$39,819 "
37107,Lenoir County (NC),"58,124","9,483","$31,291 "
37109,Lincoln County (NC),"64,688","6,029","$41,253 "
37111,McDowell County (NC),"41,611","4,989","$32,907 "
37113,Macon County (NC),"30,253","3,793","$33,170 "
37115,Madison County (NC),"19,150","2,801","$31,780 "
37117,Martin County (NC),"25,301","4,617","$28,913 "
37119,Mecklenburg County (NC),"710,350","62,635","$50,845 "
37121,Mitchell County (NC),"15,795","1,951","$31,719 "
37123,Montgomery County (NC),"26,154","3,818","$33,025 "
37125,Moore County (NC),"75,822","7,745","$41,806 "
37127,Nash County (NC),"86,851","11,114","$37,796 "
